6245.8	C	M341	18	21	512000
6247.6	C	M342	28	32	512000
6284.3	C	M343	48	35	512000
6298.7	C	M344	22	20	512000
6307.7	C	M345	32	40	512000
6315.7	C	M346	39	22	512000
6341.8	C	M347	41	43	512000
6347.0	C	M348	45	29	512000
6347.8	C	M349	36	49	512000
6360.8	C	M350	13	49	512000
6370.6	C	M351	43	23	512000
6377.2	C	M352	20	40	512000
6406.1	C	M353	43	44	512000
6419.5	C	M354	45	41	512000
6433.0	C	M355	31	30	512000
6435.9	C	M356	27	42	512000
6483.6	C	M357	45	11	512000
6486.9	C	M358	22	42	512000
6538.4	C	M359	24	48	512000
6541.2	C	M360	27	15	512000
6550.8	C	M361	18	14	512000
6566.2	C	M362	28	18	512000
6567.0	C	M363	31	24	512000
6579.4	C	M364	22	28	512000
6579.9	C	M365	27	44	512000
6592.2	C	M366	38	33	512000
6624.3	C	M367	42	30	512000
6626.4	C	M368	30	31	512000
6658.3	C	M369	27	48	512000
6667.7	C	M370	22	35	512000
6712.4	C	M371	10	34	512000
6732.0	C	M372	41	47	512000
6763.6	C	M373	35	20	512000
6774.8	C	M374	24	33	512000
6795.6	C	M375	45	32	512000
6798.6	C	M376	20	44	512000
6802.5	C	M377	36	25	512000
6835.9	C	M378	16	43	512000
6849.8	C	M379	25	39	512000
6849.9	C	M380	47	19	512000
6877.1	C	M381	14	47	512000
6888.2	C	M382	36	37	512000
6926.6	C	M383	31	10	512000
6936.3	C	M384	20	35	512000
6939.3	C	M385	40	20	512000
6943.8	C	M386	41	37	512000
6965.3	C	M387	22	34	512000
6980.3	C	M388	40	17	512000
7046.9	C	M389	15	43	512000
7064.9	C	M390	24	12	512000
7080.0	C	M391	20	29	512000
7094.5	C	M392	20	13	512000
7137.6	C	M393	24	23	512000
7159.0	C	M394	18	38	512000
7165.3	C	M395	22	10	512000
7189.3	C	M396	33	43	512000
7192.8	C	M397	18	48	512000
7195.0	C	M398	32	19	512000
7202.9	C	M399	45	33	512000
7204.5	C	M400	25	22	512000
7225.2	C	M401	23	18	512000
7225.8	C	M402	32	28	512000
7230.6	C	M403	34	46	512000
7231.3	C	M404	46	11	512000
7272.3	C	M405	16	36	512000
7292.8	C	M406	32	21	512000
7303.4	C	M407	42	35	512000
7309.7	C	M408	14	31	512000
7314.3	C	M409	33	40	512000
7337.0	C	M410	48	46	512000
7340.5	C	M411	32	16	512000
7347.5	C	M412	45	11	512000
7368.0	C	M413	42	48	512000
7369.6	C	M414	15	18	512000
7400.2	C	M415	38	16	512000
7401.4	C	M416	26	39	512000
7423.9	C	M417	46	25	512000
7455.0	C	M418	42	20	512000
7455.6	C	M419	49	11	512000
7487.3	C	M420	35	17	512000
7514.2	C	M421	23	18	512000
7553.2	C	M422	16	20	512000
7566.7	C	M423	30	11	512000
7573.9	C	M424	40	35	512000
7616.7	C	M425	48	26	512000
7625.1	C	M426	33	35	512000
7635.2	C	M427	46	49	512000
7635.3	C	M428	42	23	512000
7670.7	C	M429	19	39	512000
7695.4	C	M430	48	20	512000
7717.1	C	M431	39	21	512000
7799.9	C	M432	24	28	512000
7840.0	C	M433	34	12	512000
7859.1	C	M434	47	22	512000
7859.4	C	M435	17	19	512000
7876.1	C	M436	33	12	512000
7935.8	C	M437	21	23	512000
8000.3	C	M438	44	23	512000
8012.4	C	M439	21	27	512000
8032.4	C	M440	13	36	512000
8043.0	C	M441	17	36	512000
8049.4	C	M442	41	11	512000
8062.6	C	M443	12	35	512000
8079.4	C	M444	46	30	512000
8108.4	C	M445	25	48	512000
8133.1	C	M446	42	14	512000
8142.3	C	M447	11	17	512000
8191.7	C	M448	39	23	512000
8209.8	C	M449	16	28	512000
8243.1	C	M450	49	39	512000
8256.7	C	M451	44	29	512000
8272.3	C	M452	35	45	512000
8278.1	C	M453	24	34	512000
8288.9	C	M454	42	32	512000
8324.0	C	M455	13	17	512000
8347.9	C	M456	18	14	512000
8381.8	C	M457	18	31	512000
8393.9	C	M458	46	37	512000
8452.3	C	M459	49	30	512000
8497.5	C	M460	43	24	512000
8503.3	C	M461	27	25	512000
8519.9	C	M462	12	46	512000
8603.0	C	M463	10	35	512000
8605.0	C	M464	48	35	512000
8608.0	C	M465	34	40	512000
8647.1	C	M466	27	38	512000
8662.6	C	M467	16	46	512000
8662.9	C	M468	42	39	512000
8694.5	C	M469	45	41	512000
8699.3	C	M470	25	18	512000
8707.1	C	M471	17	43	512000
8707.3	C	M472	27	35	512000
8708.4	C	M473	41	13	512000
8720.5	C	M474	48	35	512000
8720.6	C	M475	29	25	512000
8725.7	C	M476	29	12	512000
8727.8	C	M477	31	45	512000
8747.8	C	M478	28	40	512000
8751.7	C	M479	28	42	512000
8772.2	C	M480	36	12	512000
8772.3	C	M481	40	46	512000
8833.8	C	M482	48	31	512000
8854.2	C	M483	27	38	512000
8875.9	C	M484	28	33	512000
8881.0	C	M485	22	23	512000
8936.2	C	M486	10	23	512000
8962.8	C	M487	17	40	512000
8986.2	C	M488	25	30	512000
9001.2	C	M489	48	22	512000
9003.1	C	M490	45	17	512000
9032.0	C	M491	16	13	512000
9041.6	C	M492	13	39	512000
9063.8	C	M493	25	28	512000
9064.1	C	M494	40	46	512000
9109.4	C	M495	25	49	512000
9114.7	C	M496	41	24	512000
9118.8	C	M497	47	29	512000
9123.9	C	M498	42	13	512000
9124.6	C	M499	36	14	512000
9128.3	C	M500	23	20	512000
9213.4	C	M501	42	14	512000
9255.6	C	M502	22	13	512000
9295.7	C	M503	42	37	512000
9327.0	C	M504	11	17	512000
9340.1	C	M505	20	47	512000
9345.6	C	M506	44	35	512000
9385.7	C	M507	36	20	512000
9391.5	C	M508	19	15	512000
9397.4	C	M509	20	23	512000
9426.6	C	M510	19	30	512000
9493.2	C	M511	15	24	512000
9556.4	C	M512	43	41	512000
9565.2	C	M513	34	22	512000
9568.0	C	M514	38	16	512000
9572.0	C	M515	34	11	512000
9572.4	C	M516	45	13	512000
9596.0	C	M517	22	42	512000
9607.1	C	M518	10	12	512000
9619.1	C	M519	16	47	512000
9621.0	C	M520	45	24	512000
9710.2	C	M521	13	19	512000
9721.8	C	M522	43	46	512000
9733.7	C	M523	13	41	512000
9755.7	C	M524	15	37	512000
9772.5	C	M525	29	31	512000
9782.9	C	M526	30	46	512000
9784.5	C	M527	23	43	512000
9787.6	C	M528	42	31	512000
9793.0	C	M529	28	43	512000
9803.8	C	M530	37	49	512000
9821.0	C	M531	36	24	512000
9821.5	C	M532	27	40	512000
9830.7	C	M533	16	25	512000
9834.6	C	M534	16	49	512000
9835.7	C	M535	37	47	512000
9871.7	C	M536	33	34	512000
9905.3	C	M537	32	33	512000
9914.1	C	M538	42	39	512000
9928.0	C	M539	26	24	512000
9987.0	C	M540	28	36	512000
10000.2	C	M541	23	20	512000
10017.6	C	M542	18	41	512000
10064.6	C	M543	13	37	512000
10157.8	C	M544	29	41	512000
10158.9	C	M545	31	33	512000
10195.9	C	M546	19	10	512000
10196.6	C	M547	23	25	512000
10204.8	C	M548	20	15	512000
10218.1	C	M549	12	29	512000
10246.4	C	M550	47	26	512000
10274.3	C	M551	36	48	512000
10309.4	C	M552	45	35	512000
10315.4	C	M553	12	31	512000
10334.6	C	M554	29	38	512000
10342.2	C	M555	13	38	512000
10354.5	C	M556	14	10	512000
10427.3	C	M557	42	48	512000
10439.2	C	M558	16	18	512000
10461.0	C	M559	29	37	512000
10474.7	C	M560	37	35	512000
10500.7	C	M561	39	26	512000
10516.1	C	M562	33	18	512000
10547.8	C	M563	11	18	512000
10550.7	C	M564	14	31	512000
10570.7	C	M565	19	49	512000
10573.8	C	M566	37	22	512000
10624.5	C	M567	29	30	512000
10643.3	C	M568	38	24	512000
10675.0	C	M569	44	29	512000
10699.9	C	M570	37	49	512000
10703.8	C	M571	32	46	512000
10763.8	C	M572	32	22	512000
10769.6	C	M573	49	25	512000
10784.5	C	M574	20	42	512000
10787.2	C	M575	28	14	512000
10797.5	C	M576	47	48	512000
10894.8	C	M577	24	29	512000
10910.5	C	M578	28	43	512000
10916.4	C	M579	33	32	512000
10927.4	C	M580	18	27	512000
10952.5	C	M581	34	17	512000
10966.9	C	M582	30	16	512000
10979.3	C	M583	10	43	512000
11017.0	C	M584	11	38	512000
11078.5	C	M585	16	48	512000
11083.5	C	M586	38	27	512000
11095.3	C	M587	46	43	512000
11125.5	C	M588	39	48	512000
11136.7	C	M589	13	35	512000
11155.4	C	M590	14	35	512000
11187.0	C	M591	29	32	512000
11194.6	C	M592	39	33	512000
11208.7	C	M593	42	38	512000
11250.8	C	M594	27	11	512000
11262.0	C	M595	25	42	512000
11281.8	C	M596	33	30	512000
11287.8	C	M597	34	38	512000
11296.9	C	M598	29	32	512000
11320.0	C	M599	32	27	512000
11320.1	C	M600	39	31	512000
11374.5	C	M601	48	34	512000
11376.1	C	M602	10	23	512000
11381.3	C	M603	46	10	512000
11402.6	C	M604	34	28	512000
11421.9	C	M605	49	42	512000
11431.5	C	M606	40	12	512000
11467.8	C	M607	17	35	512000
11469.9	C	M608	23	26	512000
11526.6	C	M609	30	31	512000
11531.8	C	M610	48	25	512000
11542.2	C	M611	47	33	512000
11550.3	C	M612	11	39	512000
11565.0	C	M613	25	41	512000
11577.1	C	M614	19	39	512000
11638.0	C	M615	34	33	512000
11639.5	C	M616	46	36	512000
11642.2	C	M617	23	13	512000
11642.6	C	M618	22	12	512000
11645.6	C	M619	20	15	512000
11661.3	C	M620	31	39	512000
11685.1	C	M621	23	39	512000
11688.1	C	M622	29	46	512000
11692.9	C	M623	49	45	512000
11706.6	C	M624	32	39	512000
11730.9	C	M625	26	49	512000
11751.3	C	M626	43	29	512000
11776.0	C	M627	12	47	512000
11803.2	C	M628	38	10	512000
11812.0	C	M629	20	15	512000
11816.9	C	M630	14	41	512000
11856.4	C	M631	18	46	512000
11859.1	C	M632	38	49	512000
11864.4	C	M633	26	25	512000
11920.2	C	M634	32	24	512000
11932.2	C	M635	21	20	512000
11957.8	C	M636	11	20	512000
11971.9	C	M637	13	30	512000
12004.5	C	M638	42	10	512000
12091.8	C	M639	32	36	512000
12094.6	C	M640	10	22	512000
12106.7	C	M641	40	36	512000
12114.6	C	M642	45	48	512000
12145.8	C	M643	25	26	512000
12148.0	C	M644	45	19	512000
12162.6	C	M645	36	20	512000
12167.2	C	M646	11	40	512000
12177.6	C	M647	45	25	512000
12190.5	C	M648	26	42	512000
12202.2	C	M649	39	49	512000
12214.6	C	M650	40	10	512000
12226.9	C	M651	22	12	512000
12245.2	C	M652	12	22	512000
12256.3	C	M653	42	23	512000
12266.2	C	M654	40	49	512000
12303.8	C	M655	20	41	512000
12312.4	C	M656	18	12	512000
12316.5	C	M657	22	47	512000
12326.1	C	M658	42	35	512000
12342.5	C	M659	21	27	512000
12459.8	C	M660	24	10	512000
12465.2	C	M661	25	23	512000
12465.9	C	M662	34	22	512000
12496.5	C	M663	27	47	512000
12506.7	C	M664	47	19	512000
12548.9	C	M665	41	34	512000
12551.9	C	M666	41	20	512000
12569.0	C	M667	39	26	512000
12615.0	C	M668	17	15	512000
12632.8	C	M669	34	17	512000
12633.4	C	M670	40	13	512000
12669.1	C	M671	29	26	512000
12843.2	C	M672	19	49	512000
12907.3	C	M673	31	25	512000
12920.1	C	M674	39	22	512000
12923.8	C	M675	37	43	512000
12934.7	C	M676	43	33	512000
12945.4	C	M677	48	13	512000
12959.5	C	M678	17	28	512000
12968.1	C	M679	31	29	512000
12984.5	C	M680	18	14	512000
13028.5	C	M681	43	26	512000
13028.7	C	M682	43	34	512000
13050.4	C	M683	36	21	512000
13059.7	C	M684	43	28	512000
13060.7	C	M685	32	42	512000
13061.0	C	M686	24	41	512000
13064.9	C	M687	34	37	512000
13073.6	C	M688	36	29	512000
13116.4	C	M689	19	44	512000
13142.0	C	M690	47	26	512000
13159.3	C	M691	45	10	512000
13162.4	C	M692	42	45	512000
13174.7	C	M693	43	14	512000
13175.1	C	M694	19	27	512000
13183.1	C	M695	22	24	512000
13183.3	C	M696	34	48	512000
13185.8	C	M697	35	27	512000
13211.6	C	M698	16	23	512000
13214.7	C	M699	11	30	512000
13218.4	C	M700	48	21	512000
13219.1	C	M701	27	20	512000
13234.3	C	M702	43	31	512000
13239.4	C	M703	41	12	512000
13246.1	C	M704	41	31	512000
13257.9	C	M705	18	12	512000
13282.0	C	M706	32	15	512000
13302.0	C	M707	38	37	512000
13303.6	C	M708	45	27	512000
13304.2	C	M709	49	24	512000
13317.5	C	M710	22	26	512000
13320.7	C	M711	28	38	512000
13329.3	C	M712	13	38	512000
13370.7	C	M713	32	31	512000
13374.6	C	M714	27	46	512000
13376.2	C	M715	46	19	512000
13416.6	C	M716	13	48	512000
13428.4	C	M717	18	37	512000
13436.1	C	M718	18	20	512000
13491.3	C	M719	23	17	512000
13512.7	C	M720	30	48	512000
13519.2	C	M721	47	34	512000
13523.7	C	M722	16	35	512000
13524.0	C	M723	11	49	512000
13544.4	C	M724	16	29	512000
13559.9	C	M725	18	13	512000
13569.9	C	M726	22	38	512000
13576.4	C	M727	12	32	512000
13624.3	C	M728	34	33	512000
13626.2	C	M729	38	48	512000
13630.3	C	M730	38	42	512000
13641.2	C	M731	38	22	512000
13665.5	C	M732	27	45	512000
13675.6	C	M733	44	29	512000
13677.5	C	M734	31	30	512000
13755.3	C	M735	43	22	512000
13781.1	C	M736	25	27	512000
13781.6	C	M737	20	38	512000
13803.6	C	M738	46	45	512000
13815.7	C	M739	32	41	512000
13831.4	C	M740	20	26	512000
13853.5	C	M741	19	12	512000
13871.0	C	M742	10	23	512000
13884.2	C	M743	12	33	512000
13904.7	C	M744	36	26	512000
13953.4	C	M745	32	31	512000
13960.0	C	M746	43	41	512000
13962.5	C	M747	27	15	512000
13966.7	C	M748	15	16	512000
13984.9	C	M749	33	48	512000
14022.2	C	M750	34	23	512000
14028.0	C	M751	12	42	512000
14035.4	C	M752	12	22	512000
14085.8	C	M753	20	11	512000
14113.6	C	M754	18	19	512000
14130.9	C	M755	27	22	512000
14161.2	C	M756	18	31	512000
14166.0	C	M757	23	22	512000
14172.4	C	M758	34	16	512000
14173.1	C	M759	25	37	512000
14178.9	C	M760	20	35	512000
14188.4	C	M761	18	36	512000
14198.0	C	M762	10	48	512000
14210.7	C	M763	46	25	512000
14212.2	C	M764	38	36	512000
14215.9	C	M765	36	15	512000
14221.8	C	M766	42	17	512000
14253.1	C	M767	30	32	512000
14262.0	C	M768	25	41	512000
14311.8	C	M769	29	25	512000
14312.1	C	M770	33	45	512000
14346.8	C	M771	11	42	512000
14353.9	C	M772	49	37	512000
14369.5	C	M773	31	26	512000
14401.1	C	M774	25	21	512000
14406.4	C	M775	39	37	512000
14423.2	C	M776	44	49	512000
14438.1	C	M777	46	18	512000
14522.0	C	M778	22	39	512000
14550.1	C	M779	33	28	512000
14557.1	C	M780	31	41	512000
14579.7	C	M781	15	38	512000
14647.1	C	M782	39	25	512000
14656.7	C	M783	40	48	512000
14671.0	C	M784	18	13	512000
14671.8	C	M785	35	31	512000
14704.6	C	M786	40	47	512000
14723.1	C	M787	32	25	512000
14738.5	C	M788	47	19	512000
14772.4	C	M789	23	47	512000
14807.0	C	M790	45	34	512000
14825.7	C	M791	28	12	512000
14847.7	C	M792	47	26	512000
14858.0	C	M793	46	44	512000
14883.7	C	M794	32	15	512000
14886.7	C	M795	35	18	512000
14901.5	C	M796	45	14	512000
14945.7	C	M797	24	14	512000
14951.7	C	M798	19	38	512000
14953.1	C	M799	42	31	512000
14971.1	C	M800	17	49	512000
